datum;pegel;wasserstand
2020-06-29 19:54:19;Marklendorf;105
2020-06-29 19:54:19;Ahlden;30 
2020-06-29 19:54:19;Rethem;59 
2020-06-29 19:54:19;Eitze;236
2020-06-29 20:54:24;Grafhorst;150
2020-06-29 20:54:24;Brenneckenbrück;125
2020-06-29 20:54:24;Langlingen;352
2020-06-29 20:54:24;Celle;118
2020-06-29 20:54:24;Marklendorf;103
2020-06-29 20:54:24;Ahlden;30 
2020-06-29 20:54:24;Rethem;59 
2020-06-29 20:54:24;Eitze;235
2020-06-29 21:54:30;Grafhorst;150
2020-06-29 21:54:30;Brenneckenbrück;124
2020-06-29 21:54:30;Langlingen;352
2020-06-29 21:54:30;Celle;119
2020-06-29 21:54:30;Marklendorf;104
2020-06-29 21:54:30;Ahlden;30 
2020-06-29 21:54:30;Rethem;59 
2020-06-29 21:54:30;Eitze;236
2020-06-29 22:54:35;Grafhorst;150
2020-06-29 22:54:35;Brenneckenbrück;127
2020-06-29 22:54:35;Langlingen;352
2020-06-29 22:54:35;Celle;119
2020-06-29 22:54:35;Marklendorf;104
2020-06-29 22:54:35;Ahlden;30 
2020-06-29 22:54:35;Rethem;59 
2020-06-29 22:54:35;Eitze;236
2020-06-29 23:54:41;Grafhorst;150
2020-06-29 23:54:41;Brenneckenbrück;124
2020-06-29 23:54:41;Langlingen;352
2020-06-29 23:54:41;Celle;119
2020-06-29 23:54:41;Marklendorf;104
2020-06-29 23:54:41;Ahlden;30 
2020-06-29 23:54:41;Rethem;59 
2020-06-29 23:54:41;Eitze;236
2020-06-30 00:54:49;Grafhorst;150
2020-06-30 00:54:49;Brenneckenbrück;124
2020-06-30 00:54:49;Langlingen;352
2020-06-30 00:54:49;Celle;118
2020-06-30 00:54:49;Marklendorf;106
2020-06-30 00:54:49;Ahlden;30 
2020-06-30 00:54:49;Rethem;59 
2020-06-30 00:54:49;Eitze;236
2020-06-30 01:54:58;Grafhorst;150
2020-06-30 01:54:58;Brenneckenbrück;124
2020-06-30 01:54:58;Langlingen;352
2020-06-30 01:54:58;Celle;119
2020-06-30 01:54:58;Marklendorf;105
2020-06-30 01:54:58;Ahlden;30 
2020-06-30 01:54:58;Rethem;59 
2020-06-30 01:54:58;Eitze;236
2020-06-30 02:55:20;Grafhorst;150
2020-06-30 02:55:20;Brenneckenbrück;124
2020-06-30 02:55:20;Langlingen;352
2020-06-30 02:55:20;Celle;117
2020-06-30 02:55:20;Marklendorf;103
2020-06-30 02:55:20;Ahlden;29 
2020-06-30 02:55:20;Rethem;59 
2020-06-30 02:55:20;Eitze;234
2020-06-30 03:55:45;Grafhorst;150
2020-06-30 03:55:45;Brenneckenbrück;124
2020-06-30 03:55:45;Langlingen;352
2020-06-30 03:55:45;Celle;118
2020-06-30 03:55:45;Marklendorf;106
2020-06-30 03:55:45;Ahlden;29 
2020-06-30 03:55:45;Rethem;59 
2020-06-30 03:55:45;Eitze;235
2020-06-30 04:55:53;Grafhorst;150
2020-06-30 04:55:53;Brenneckenbrück;123
2020-06-30 04:55:53;Langlingen;352
2020-06-30 04:55:53;Celle;118
2020-06-30 04:55:53;Marklendorf;106
2020-06-30 04:55:53;Ahlden;29 
2020-06-30 04:55:53;Rethem;59 
2020-06-30 04:55:53;Eitze;235
2020-06-30 05:56:00;Grafhorst;150
2020-06-30 05:56:00;Brenneckenbrück;123
2020-06-30 05:56:00;Langlingen;352
2020-06-30 05:56:00;Celle;118
2020-06-30 05:56:00;Marklendorf;105
2020-06-30 05:56:00;Ahlden;29 
2020-06-30 05:56:00;Rethem;58 
2020-06-30 05:56:00;Eitze;236
2020-06-30 06:56:09;Grafhorst;150
2020-06-30 06:56:09;Brenneckenbrück;123
2020-06-30 06:56:09;Langlingen;352
2020-06-30 06:56:09;Celle;118
2020-06-30 06:56:09;Marklendorf;105
2020-06-30 06:56:09;Ahlden;29 
2020-06-30 06:56:09;Rethem;58 
2020-06-30 06:56:09;Eitze;236
2020-06-30 07:56:18;Grafhorst;150
2020-06-30 07:56:18;Brenneckenbrück;122
2020-06-30 07:56:18;Langlingen;352
2020-06-30 07:56:18;Celle;118
2020-06-30 07:56:18;Marklendorf;104
2020-06-30 07:56:18;Ahlden;29 
2020-06-30 07:56:18;Rethem;58 
2020-06-30 07:56:18;Eitze;235
2020-06-30 08:56:26;Grafhorst;150
2020-06-30 08:56:26;Brenneckenbrück;122
2020-06-30 08:56:26;Langlingen;352
2020-06-30 08:56:26;Celle;117
2020-06-30 08:56:26;Marklendorf;102
2020-06-30 08:56:26;Ahlden;28 
2020-06-30 08:56:26;Rethem;58 
2020-06-30 08:56:26;Eitze;235
2020-06-30 09:56:31;Grafhorst;150
2020-06-30 09:56:31;Brenneckenbrück;122
2020-06-30 09:56:31;Langlingen;353
2020-06-30 09:56:31;Celle;118
2020-06-30 09:56:31;Marklendorf;105
2020-06-30 09:56:31;Ahlden;28 
2020-06-30 09:56:31;Rethem;58 
2020-06-30 09:56:31;Eitze;236
2020-06-30 10:56:40;Grafhorst;150
2020-06-30 10:56:40;Brenneckenbrück;122
2020-06-30 10:56:40;Langlingen;353
2020-06-30 10:56:40;Celle;119
2020-06-30 10:56:40;Marklendorf;105
2020-06-30 10:56:40;Ahlden;28 
2020-06-30 10:56:40;Rethem;58 
2020-06-30 10:56:40;Eitze;236
2020-06-30 11:56:50;Grafhorst;150
2020-06-30 11:56:50;Brenneckenbrück;126
2020-06-30 11:56:50;Langlingen;353
2020-06-30 11:56:50;Celle;118
2020-06-30 11:56:50;Marklendorf;104
2020-06-30 11:56:50;Ahlden;28 
2020-06-30 11:56:50;Rethem;57 
2020-06-30 11:56:50;Eitze;236
2020-06-30 12:57:03;Grafhorst;150
2020-06-30 12:57:03;Brenneckenbrück;126
2020-06-30 12:57:03;Langlingen;353
2020-06-30 12:57:03;Celle;119
2020-06-30 12:57:03;Marklendorf;105
2020-06-30 12:57:03;Ahlden;28 
2020-06-30 12:57:03;Rethem;57 
2020-06-30 12:57:03;Eitze;236
2020-06-30 13:57:12;Grafhorst;150
2020-06-30 13:57:12;Brenneckenbrück;122
2020-06-30 13:57:12;Langlingen;353
2020-06-30 13:57:12;Celle;118
2020-06-30 13:57:12;Marklendorf;103
2020-06-30 13:57:12;Ahlden;28 
2020-06-30 13:57:12;Rethem;57 
2020-06-30 13:57:12;Eitze;236
2020-06-30 14:57:19;Grafhorst;150
2020-06-30 14:57:19;Brenneckenbrück;122
2020-06-30 14:57:19;Langlingen;353
2020-06-30 14:57:19;Celle;117
2020-06-30 14:57:19;Marklendorf;102
2020-06-30 14:57:19;Ahlden;28 
2020-06-30 14:57:19;Rethem;57 
2020-06-30 14:57:19;Eitze;236
2020-06-30 15:57:28;Grafhorst;150
2020-06-30 15:57:28;Brenneckenbrück;123
2020-06-30 15:57:28;Langlingen;353
2020-06-30 15:57:28;Celle;119
2020-06-30 15:57:28;Marklendorf;105
2020-06-30 15:57:28;Ahlden;28 
2020-06-30 15:57:28;Rethem;57 
2020-06-30 15:57:28;Eitze;236
2020-06-30 16:57:37;Grafhorst;150
2020-06-30 16:57:37;Brenneckenbrück;123
2020-06-30 16:57:37;Langlingen;353
2020-06-30 16:57:37;Celle;118
2020-06-30 16:57:37;Marklendorf;103
2020-06-30 16:57:37;Ahlden;28 
2020-06-30 16:57:37;Rethem;57 
2020-06-30 16:57:37;Eitze;236
2020-06-30 17:57:44;Grafhorst;150
2020-06-30 17:57:44;Brenneckenbrück;124
2020-06-30 17:57:44;Langlingen;353
2020-06-30 17:57:44;Celle;118
2020-06-30 17:57:44;Marklendorf;103
2020-06-30 17:57:44;Ahlden;28 
2020-06-30 17:57:44;Rethem;57 
2020-06-30 17:57:44;Eitze;236
2020-06-30 18:57:54;Grafhorst;150
2020-06-30 18:57:54;Brenneckenbrück;124
2020-06-30 18:57:54;Langlingen;353
2020-06-30 18:57:54;Celle;119
2020-06-30 18:57:54;Marklendorf;103
2020-06-30 18:57:54;Ahlden;28 
2020-06-30 18:57:54;Rethem;57 
2020-06-30 18:57:54;Eitze;236
2020-06-30 19:58:02;Grafhorst;150
2020-06-30 19:58:02;Brenneckenbrück;124
2020-06-30 19:58:02;Langlingen;353
2020-06-30 19:58:02;Celle;119
2020-06-30 19:58:02;Marklendorf;103
2020-06-30 19:58:02;Ahlden;28 
2020-06-30 19:58:02;Rethem;57 
2020-06-30 19:58:02;Eitze;236
2020-06-30 20:58:10;Grafhorst;150
2020-06-30 20:58:10;Brenneckenbrück;125
2020-06-30 20:58:10;Langlingen;352
2020-06-30 20:58:10;Celle;118
2020-06-30 20:58:10;Marklendorf;102
2020-06-30 20:58:10;Ahlden;28 
2020-06-30 20:58:10;Rethem;57 
2020-06-30 20:58:10;Eitze;235
2020-06-30 21:58:19;Grafhorst;150
2020-06-30 21:58:19;Brenneckenbrück;125
2020-06-30 21:58:19;Langlingen;352
2020-06-30 21:58:19;Celle;120
2020-06-30 21:58:19;Marklendorf;105
2020-06-30 21:58:19;Ahlden;28 
2020-06-30 21:58:19;Rethem;57 
2020-06-30 21:58:19;Eitze;236
2020-06-30 22:58:28;Grafhorst;150
2020-06-30 22:58:28;Brenneckenbrück;125
2020-06-30 22:58:28;Langlingen;352
2020-06-30 22:58:28;Celle;119
2020-06-30 22:58:28;Marklendorf;104
2020-06-30 22:58:28;Ahlden;28 
2020-06-30 22:58:28;Rethem;57 
2020-06-30 22:58:28;Eitze;236
2020-06-30 23:58:33;Grafhorst;150
2020-06-30 23:58:33;Brenneckenbrück;125
2020-06-30 23:58:33;Langlingen;353
2020-06-30 23:58:33;Celle;119
2020-06-30 23:58:33;Marklendorf;103
2020-06-30 23:58:33;Ahlden;28 
2020-06-30 23:58:33;Rethem;57 
2020-06-30 23:58:33;Eitze;236
2020-07-01 00:58:40;Grafhorst;150
2020-07-01 00:58:40;Brenneckenbrück;126
2020-07-01 00:58:40;Langlingen;353
2020-07-01 00:58:40;Celle;119
2020-07-01 00:58:40;Marklendorf;103
2020-07-01 00:58:40;Ahlden;28 
2020-07-01 00:58:40;Rethem;57 
2020-07-01 00:58:40;Eitze;234
2020-07-01 01:58:49;Grafhorst;150
2020-07-01 01:58:49;Brenneckenbrück;129
2020-07-01 01:58:49;Langlingen;352
2020-07-01 01:58:49;Celle;119
2020-07-01 01:58:49;Marklendorf;104
2020-07-01 01:58:49;Ahlden;28 
2020-07-01 01:58:49;Rethem;57 
2020-07-01 01:58:49;Eitze;234
2020-07-01 02:58:54;Grafhorst;150
2020-07-01 02:58:54;Brenneckenbrück;126
2020-07-01 02:58:54;Langlingen;352
2020-07-01 02:58:54;Celle;118
2020-07-01 02:58:54;Marklendorf;105
2020-07-01 02:58:54;Ahlden;Kei
2020-07-01 02:58:54;Rethem;57 
2020-07-01 02:58:54;Eitze;234
2020-07-01 03:58:59;Grafhorst;150
2020-07-01 03:58:59;Brenneckenbrück;126
2020-07-01 03:58:59;Langlingen;352
2020-07-01 03:58:59;Celle;119
2020-07-01 03:58:59;Marklendorf;104
2020-07-01 03:58:59;Ahlden;28 
2020-07-01 03:58:59;Rethem;57 
2020-07-01 03:58:59;Eitze;234
2020-07-01 04:59:07;Grafhorst;150
2020-07-01 04:59:07;Brenneckenbrück;126
2020-07-01 04:59:07;Langlingen;352
2020-07-01 04:59:07;Celle;119
2020-07-01 04:59:07;Marklendorf;104
2020-07-01 04:59:07;Ahlden;28 
2020-07-01 04:59:07;Rethem;57 
2020-07-01 04:59:07;Eitze;235
2020-07-01 05:59:14;Grafhorst;150
2020-07-01 05:59:14;Brenneckenbrück;125
2020-07-01 05:59:14;Langlingen;353
2020-07-01 05:59:14;Celle;119
2020-07-01 05:59:14;Marklendorf;104
2020-07-01 05:59:14;Ahlden;28 
2020-07-01 05:59:14;Rethem;57 
2020-07-01 05:59:14;Eitze;235
2020-07-01 06:59:22;Grafhorst;150
2020-07-01 06:59:22;Brenneckenbrück;125
2020-07-01 06:59:22;Langlingen;352
2020-07-01 06:59:22;Celle;119
2020-07-01 06:59:22;Marklendorf;105
2020-07-01 06:59:22;Ahlden;28 
2020-07-01 06:59:22;Rethem;57 
2020-07-01 06:59:22;Eitze;235
2020-07-01 07:59:29;Grafhorst;150
2020-07-01 07:59:29;Brenneckenbrück;125
2020-07-01 07:59:29;Langlingen;352
2020-07-01 07:59:29;Celle;119
2020-07-01 07:59:29;Marklendorf;105
2020-07-01 07:59:29;Ahlden;28 
2020-07-01 07:59:29;Rethem;57 
2020-07-01 07:59:29;Eitze;235
2020-07-01 08:59:40;Grafhorst;150
2020-07-01 08:59:40;Brenneckenbrück;125
2020-07-01 08:59:40;Langlingen;353
2020-07-01 08:59:40;Celle;118
2020-07-01 08:59:40;Marklendorf;103
2020-07-01 08:59:40;Ahlden;27 
2020-07-01 08:59:40;Rethem;56 
2020-07-01 08:59:40;Eitze;235
2020-07-01 09:59:50;Grafhorst;151
2020-07-01 09:59:50;Brenneckenbrück;124
2020-07-01 09:59:50;Langlingen;352
2020-07-01 09:59:50;Celle;120
2020-07-01 09:59:50;Marklendorf;105
2020-07-01 09:59:50;Ahlden;27 
2020-07-01 09:59:50;Rethem;56 
2020-07-01 09:59:50;Eitze;235
2020-07-01 11:00:00;Grafhorst;151
2020-07-01 11:00:00;Brenneckenbrück;124
2020-07-01 11:00:00;Langlingen;353
2020-07-01 11:00:00;Celle;120
2020-07-01 11:00:00;Marklendorf;106
2020-07-01 11:00:00;Ahlden;27 
2020-07-01 11:00:00;Rethem;57 
2020-07-01 11:00:00;Eitze;235
2020-07-01 12:00:16;Grafhorst;151
2020-07-01 12:00:16;Brenneckenbrück;124
2020-07-01 12:00:16;Langlingen;353
2020-07-01 12:00:16;Celle;120
2020-07-01 12:00:16;Marklendorf;107
2020-07-01 12:00:16;Ahlden;27 
2020-07-01 12:00:16;Rethem;57 
2020-07-01 12:00:16;Eitze;235
2020-07-01 13:00:24;Grafhorst;151
2020-07-01 13:00:24;Brenneckenbrück;124
2020-07-01 13:00:24;Langlingen;353
2020-07-01 13:00:24;Celle;121
2020-07-01 13:00:24;Marklendorf;109
2020-07-01 13:00:24;Ahlden;27 
2020-07-01 13:00:24;Rethem;57 
2020-07-01 13:00:24;Eitze;235
2020-07-01 14:00:39;Grafhorst;151
2020-07-01 14:00:39;Brenneckenbrück;127
2020-07-01 14:00:39;Langlingen;353
2020-07-01 14:00:39;Celle;121
2020-07-01 14:00:39;Marklendorf;109
2020-07-01 14:00:39;Ahlden;27 
2020-07-01 14:00:39;Rethem;57 
2020-07-01 14:00:39;Eitze;234
2020-07-01 15:00:56;Grafhorst;151
2020-07-01 15:00:56;Brenneckenbrück;123
2020-07-01 15:00:56;Langlingen;353
2020-07-01 15:00:56;Celle;122
2020-07-01 15:00:56;Marklendorf;107
2020-07-01 15:00:56;Ahlden;29 
2020-07-01 15:00:56;Rethem;57 
2020-07-01 15:00:56;Eitze;236
2020-07-01 16:01:06;Grafhorst;151
2020-07-01 16:01:06;Brenneckenbrück;127
2020-07-01 16:01:06;Langlingen;353
2020-07-01 16:01:06;Celle;122
2020-07-01 16:01:06;Marklendorf;106
2020-07-01 16:01:06;Ahlden;29 
2020-07-01 16:01:06;Rethem;57 
2020-07-01 16:01:06;Eitze;235
2020-07-01 17:01:19;Grafhorst;151
2020-07-01 17:01:19;Brenneckenbrück;128
2020-07-01 17:01:19;Langlingen;353
2020-07-01 17:01:19;Celle;120
2020-07-01 17:01:19;Marklendorf;107
2020-07-01 17:01:19;Ahlden;29 
2020-07-01 17:01:19;Rethem;57 
2020-07-01 17:01:19;Eitze;236
2020-07-01 18:01:40;Grafhorst;151
2020-07-01 18:01:40;Brenneckenbrück;125
2020-07-01 18:01:40;Langlingen;354
2020-07-01 18:01:40;Celle;120
2020-07-01 18:01:40;Marklendorf;114
2020-07-01 18:01:40;Ahlden;29 
2020-07-01 18:01:40;Rethem;57 
2020-07-01 18:01:40;Eitze;236
2020-07-01 19:01:54;Grafhorst;152
2020-07-01 19:01:54;Brenneckenbrück;126
2020-07-01 19:01:54;Langlingen;355
2020-07-01 19:01:54;Celle;122
2020-07-01 19:01:54;Marklendorf;116
2020-07-01 19:01:54;Ahlden;29 
2020-07-01 19:01:54;Rethem;58 
2020-07-01 19:01:54;Eitze;235
2020-07-01 20:02:04;Grafhorst;151
2020-07-01 20:02:04;Brenneckenbrück;127
2020-07-01 20:02:04;Langlingen;355
2020-07-01 20:02:04;Celle;122
2020-07-01 20:02:04;Marklendorf;115
2020-07-01 20:02:04;Ahlden;29 
2020-07-01 20:02:04;Rethem;58 
2020-07-01 20:02:04;Eitze;235
2020-07-01 21:02:15;Grafhorst;151
2020-07-01 21:02:15;Brenneckenbrück;128
2020-07-01 21:02:15;Langlingen;354
2020-07-01 21:02:15;Celle;120
2020-07-01 21:02:15;Marklendorf;113
2020-07-01 21:02:15;Ahlden;29 
2020-07-01 21:02:15;Rethem;58 
2020-07-01 21:02:15;Eitze;234
2020-07-01 22:02:26;Grafhorst;151
2020-07-01 22:02:26;Brenneckenbrück;129
2020-07-01 22:02:26;Langlingen;354
2020-07-01 22:02:26;Celle;121
2020-07-01 22:02:26;Marklendorf;115
2020-07-01 22:02:26;Ahlden;29 
2020-07-01 22:02:26;Rethem;58 
2020-07-01 22:02:26;Eitze;235
2020-07-01 23:02:34;Grafhorst;151
2020-07-01 23:02:34;Brenneckenbrück;130
2020-07-01 23:02:34;Langlingen;354
2020-07-01 23:02:34;Celle;121
2020-07-01 23:02:34;Marklendorf;117
2020-07-01 23:02:34;Ahlden;29 
2020-07-01 23:02:34;Rethem;58 
2020-07-01 23:02:34;Eitze;234
2020-07-02 00:02:42;Grafhorst;151
2020-07-02 00:02:42;Brenneckenbrück;130
2020-07-02 00:02:42;Langlingen;354
2020-07-02 00:02:42;Celle;121
2020-07-02 00:02:42;Marklendorf;117
2020-07-02 00:02:42;Ahlden;29 
2020-07-02 00:02:42;Rethem;58 
2020-07-02 00:02:42;Eitze;234
2020-07-02 01:02:51;Grafhorst;151
2020-07-02 01:02:51;Brenneckenbrück;131
2020-07-02 01:02:51;Langlingen;354
2020-07-02 01:02:51;Celle;120
2020-07-02 01:02:51;Marklendorf;118
2020-07-02 01:02:51;Ahlden;29 
2020-07-02 01:02:51;Rethem;58 
2020-07-02 01:02:51;Eitze;235
2020-07-02 02:02:57;Grafhorst;151
2020-07-02 02:02:57;Brenneckenbrück;131
2020-07-02 02:02:57;Langlingen;354
2020-07-02 02:02:57;Celle;120
2020-07-02 02:02:57;Marklendorf;118
2020-07-02 02:02:57;Ahlden;29 
2020-07-02 02:02:57;Rethem;58 
2020-07-02 02:02:57;Eitze;236
2020-07-02 03:03:14;Grafhorst;151
2020-07-02 03:03:14;Brenneckenbrück;135
2020-07-02 03:03:14;Langlingen;354
2020-07-02 03:03:14;Celle;119
2020-07-02 03:03:14;Marklendorf;116
2020-07-02 03:03:14;Ahlden;29 
2020-07-02 03:03:14;Rethem;58 
2020-07-02 03:03:14;Eitze;236
2020-07-02 04:03:26;Grafhorst;152
2020-07-02 04:03:26;Brenneckenbrück;131
2020-07-02 04:03:26;Langlingen;354
2020-07-02 04:03:26;Celle;120
2020-07-02 04:03:26;Marklendorf;118
2020-07-02 04:03:26;Ahlden;29 
2020-07-02 04:03:26;Rethem;58 
2020-07-02 04:03:26;Eitze;236
2020-07-02 05:03:35;Grafhorst;152
2020-07-02 05:03:35;Brenneckenbrück;131
2020-07-02 05:03:35;Langlingen;354
2020-07-02 05:03:35;Celle;120
2020-07-02 05:03:35;Marklendorf;118
2020-07-02 05:03:35;Ahlden;29 
2020-07-02 05:03:35;Rethem;58 
2020-07-02 05:03:35;Eitze;236
2020-07-02 06:03:44;Grafhorst;152
2020-07-02 06:03:44;Brenneckenbrück;131
2020-07-02 06:03:44;Langlingen;354
2020-07-02 06:03:44;Celle;120
2020-07-02 06:03:44;Marklendorf;118
2020-07-02 06:03:44;Ahlden;29 
2020-07-02 06:03:44;Rethem;58 
2020-07-02 06:03:44;Eitze;236
2020-07-02 07:03:53;Grafhorst;152
2020-07-02 07:03:53;Brenneckenbrück;131
2020-07-02 07:03:53;Langlingen;354
2020-07-02 07:03:53;Celle;119
2020-07-02 07:03:53;Marklendorf;118
2020-07-02 07:03:53;Ahlden;29 
2020-07-02 07:03:53;Rethem;58 
2020-07-02 07:03:53;Eitze;235
2020-07-02 08:04:03;Grafhorst;152
2020-07-02 08:04:03;Brenneckenbrück;131
2020-07-02 08:04:03;Langlingen;354
2020-07-02 08:04:03;Celle;119
2020-07-02 08:04:03;Marklendorf;119
2020-07-02 08:04:03;Ahlden;29 
2020-07-02 08:04:03;Rethem;59 
2020-07-02 08:04:03;Eitze;235
2020-07-02 09:04:09;Grafhorst;152
2020-07-02 09:04:09;Brenneckenbrück;134
2020-07-02 09:04:09;Langlingen;354
2020-07-02 09:04:09;Celle;118
2020-07-02 09:04:09;Marklendorf;116
2020-07-02 09:04:09;Ahlden;31 
2020-07-02 09:04:09;Rethem;59 
2020-07-02 09:04:09;Eitze;235
2020-07-02 10:04:17;Grafhorst;152
2020-07-02 10:04:17;Brenneckenbrück;131
2020-07-02 10:04:17;Langlingen;354
2020-07-02 10:04:17;Celle;119
2020-07-02 10:04:17;Marklendorf;118
2020-07-02 10:04:17;Ahlden;31 
2020-07-02 10:04:17;Rethem;59 
2020-07-02 10:04:17;Eitze;236
2020-07-02 11:04:22;Grafhorst;152
2020-07-02 11:04:22;Brenneckenbrück;135
2020-07-02 11:04:22;Langlingen;355
2020-07-02 11:04:22;Celle;120
2020-07-02 11:04:22;Marklendorf;118
2020-07-02 11:04:22;Ahlden;31 
2020-07-02 11:04:22;Rethem;59 
2020-07-02 11:04:22;Eitze;236
2020-07-02 12:04:31;Grafhorst;152
2020-07-02 12:04:31;Brenneckenbrück;136
2020-07-02 12:04:31;Langlingen;355
2020-07-02 12:04:31;Celle;120
2020-07-02 12:04:31;Marklendorf;116
2020-07-02 12:04:31;Ahlden;31 
2020-07-02 12:04:31;Rethem;59 
2020-07-02 12:04:31;Eitze;236
2020-07-02 13:04:37;Grafhorst;153
2020-07-02 13:04:37;Brenneckenbrück;133
2020-07-02 13:04:37;Langlingen;356
2020-07-02 13:04:37;Celle;121
2020-07-02 13:04:37;Marklendorf;113
2020-07-02 13:04:37;Ahlden;31 
2020-07-02 13:04:37;Rethem;59 
2020-07-02 13:04:37;Eitze;236
2020-07-02 14:04:42;Grafhorst;153
2020-07-02 14:04:42;Brenneckenbrück;134
2020-07-02 14:04:42;Langlingen;355
2020-07-02 14:04:42;Celle;121
2020-07-02 14:04:42;Marklendorf;111
2020-07-02 14:04:42;Ahlden;31 
2020-07-02 14:04:42;Rethem;59 
2020-07-02 14:04:42;Eitze;236
2020-07-02 15:04:50;Grafhorst;153
2020-07-02 15:04:50;Brenneckenbrück;135
2020-07-02 15:04:50;Langlingen;358
2020-07-02 15:04:50;Celle;120
2020-07-02 15:04:50;Marklendorf;107
2020-07-02 15:04:50;Ahlden;37 
2020-07-02 15:04:50;Rethem;60 
2020-07-02 15:04:50;Eitze;236
2020-07-02 16:04:59;Grafhorst;153
2020-07-02 16:04:59;Brenneckenbrück;136
2020-07-02 16:04:59;Langlingen;361
2020-07-02 16:04:59;Celle;122
2020-07-02 16:04:59;Marklendorf;109
2020-07-02 16:04:59;Ahlden;37 
2020-07-02 16:04:59;Rethem;60 
2020-07-02 16:04:59;Eitze;237
2020-07-02 17:05:06;Grafhorst;153
2020-07-02 17:05:06;Brenneckenbrück;141
2020-07-02 17:05:06;Langlingen;360
2020-07-02 17:05:06;Celle;122
2020-07-02 17:05:06;Marklendorf;110
2020-07-02 17:05:06;Ahlden;37 
2020-07-02 17:05:06;Rethem;61 
2020-07-02 17:05:06;Eitze;237
2020-07-02 18:05:11;Grafhorst;153
2020-07-02 18:05:11;Brenneckenbrück;137
2020-07-02 18:05:11;Langlingen;359
2020-07-02 18:05:11;Celle;122
2020-07-02 18:05:11;Marklendorf;110
2020-07-02 18:05:11;Ahlden;37 
2020-07-02 18:05:11;Rethem;62 
2020-07-02 18:05:11;Eitze;237
2020-07-02 19:05:18;Grafhorst;153
2020-07-02 19:05:18;Brenneckenbrück;137
2020-07-02 19:05:18;Langlingen;357
2020-07-02 19:05:18;Celle;127
2020-07-02 19:05:18;Marklendorf;111
2020-07-02 19:05:18;Ahlden;37 
2020-07-02 19:05:18;Rethem;64 
2020-07-02 19:05:18;Eitze;237
2020-07-02 20:05:23;Grafhorst;153
2020-07-02 20:05:23;Brenneckenbrück;141
2020-07-02 20:05:23;Langlingen;356
2020-07-02 20:05:23;Celle;133
2020-07-02 20:05:23;Marklendorf;110
2020-07-02 20:05:23;Ahlden;37 
2020-07-02 20:05:23;Rethem;64 
2020-07-02 20:05:23;Eitze;237
2020-07-02 21:05:28;Grafhorst;153
2020-07-02 21:05:28;Brenneckenbrück;137
2020-07-02 21:05:28;Langlingen;355
2020-07-02 21:05:28;Celle;133
2020-07-02 21:05:28;Marklendorf;109
2020-07-02 21:05:28;Ahlden;42 
2020-07-02 21:05:28;Rethem;65 
2020-07-02 21:05:28;Eitze;237
2020-07-02 22:05:47;Grafhorst;153
2020-07-02 22:05:47;Brenneckenbrück;137
2020-07-02 22:05:47;Langlingen;355
2020-07-02 22:05:47;Celle;135
2020-07-02 22:05:47;Marklendorf;110
2020-07-02 22:05:47;Ahlden;42 
2020-07-02 22:05:47;Rethem;66 
2020-07-02 22:05:47;Eitze;238
2020-07-02 23:05:59;Grafhorst;153
2020-07-02 23:05:59;Brenneckenbrück;137
2020-07-02 23:05:59;Langlingen;355
2020-07-02 23:05:59;Celle;133
2020-07-02 23:05:59;Marklendorf;113
2020-07-02 23:05:59;Ahlden;42 
2020-07-02 23:05:59;Rethem;67 
2020-07-02 23:05:59;Eitze;238
2020-07-03 00:06:10;Grafhorst;153
2020-07-03 00:06:10;Brenneckenbrück;137
2020-07-03 00:06:10;Langlingen;355
2020-07-03 00:06:10;Celle;131
2020-07-03 00:06:10;Marklendorf;116
2020-07-03 00:06:10;Ahlden;42 
2020-07-03 00:06:10;Rethem;67 
2020-07-03 00:06:10;Eitze;237
2020-07-03 01:06:21;Grafhorst;153
2020-07-03 01:06:21;Brenneckenbrück;136
2020-07-03 01:06:21;Langlingen;354
2020-07-03 01:06:21;Celle;129
2020-07-03 01:06:21;Marklendorf;117
2020-07-03 01:06:21;Ahlden;42 
2020-07-03 01:06:21;Rethem;68 
2020-07-03 01:06:21;Eitze;237
2020-07-03 02:06:31;Grafhorst;153
2020-07-03 02:06:31;Brenneckenbrück;136
2020-07-03 02:06:31;Langlingen;354
2020-07-03 02:06:31;Celle;129
2020-07-03 02:06:31;Marklendorf;119
2020-07-03 02:06:31;Ahlden;42 
2020-07-03 02:06:31;Rethem;69 
2020-07-03 02:06:31;Eitze;237
2020-07-03 03:06:43;Grafhorst;153
2020-07-03 03:06:43;Brenneckenbrück;136
2020-07-03 03:06:43;Langlingen;355
2020-07-03 03:06:43;Celle;128
2020-07-03 03:06:43;Marklendorf;122
2020-07-03 03:06:43;Ahlden;44 
2020-07-03 03:06:43;Rethem;70 
2020-07-03 03:06:43;Eitze;238
2020-07-03 04:06:52;Grafhorst;153
2020-07-03 04:06:52;Brenneckenbrück;136
2020-07-03 04:06:52;Langlingen;355
2020-07-03 04:06:52;Celle;128
2020-07-03 04:06:52;Marklendorf;122
2020-07-03 04:06:52;Ahlden;44 
2020-07-03 04:06:52;Rethem;70 
2020-07-03 04:06:52;Eitze;238
2020-07-03 05:07:00;Grafhorst;153
2020-07-03 05:07:00;Brenneckenbrück;136
2020-07-03 05:07:00;Langlingen;354
2020-07-03 05:07:00;Celle;129
2020-07-03 05:07:00;Marklendorf;122
2020-07-03 05:07:00;Ahlden;44 
